,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,DONGTAN
20021,2021-12-01 15:00:00,2021,12,1,3,15,2,105
20022,2021-12-01 16:00:00,2021,12,1,3,16,2,105
20023,2021-12-01 17:00:00,2021,12,1,3,17,2,111
20024,2021-12-01 18:00:00,2021,12,1,3,18,3,133
20025,2021-12-01 19:00:00,2021,12,1,3,19,3,148
20026,2021-12-01 20:00:00,2021,12,1,3,20,3,161
20027,2021-12-01 21:00:00,2021,12,1,3,21,3,178
20028,2021-12-01 22:00:00,2021,12,1,3,22,3,181
20029,2021-12-01 23:00:00,2021,12,1,3,23,3,180
20030,2021-12-02 00:00:00,2021,12,2,3,0,0,172
20031,2021-12-02 01:00:00,2021,12,2,3,1,0,163
20032,2021-12-02 02:00:00,2021,12,2,3,2,0,154
20033,2021-12-02 03:00:00,2021,12,2,3,3,0,132
20034,2021-12-02 04:00:00,2021,12,2,3,4,0,132
20035,2021-12-02 05:00:00,2021,12,2,3,5,0,135
20036,2021-12-02 06:00:00,2021,12,2,3,6,1,137
20037,2021-12-02 07:00:00,2021,12,2,3,7,1,141
20038,2021-12-02 08:00:00,2021,12,2,3,8,1,163
20039,2021-12-02 09:00:00,2021,12,2,3,9,1,158
20040,2021-12-02 10:00:00,2021,12,2,3,10,1,138
20041,2021-12-02 11:00:00,2021,12,2,3,11,1,125
20042,2021-12-02 12:00:00,2021,12,2,3,12,2,109
20043,2021-12-02 13:00:00,2021,12,2,3,13,2,107
20044,2021-12-02 14:00:00,2021,12,2,3,14,2,97
20045,2021-12-02 15:00:00,2021,12,2,3,15,2,100
20046,2021-12-02 16:00:00,2021,12,2,3,16,2,105
20047,2021-12-02 17:00:00,2021,12,2,3,17,2,111
20048,2021-12-02 18:00:00,2021,12,2,3,18,3,131
20049,2021-12-02 19:00:00,2021,12,2,3,19,3,149
20050,2021-12-02 20:00:00,2021,12,2,3,20,3,159
20051,2021-12-02 21:00:00,2021,12,2,3,21,3,164
20052,2021-12-02 22:00:00,2021,12,2,3,22,3,168
20053,2021-12-02 23:00:00,2021,12,2,3,23,3,160
20054,2021-12-03 00:00:00,2021,12,3,3,0,0,150
20055,2021-12-03 01:00:00,2021,12,3,3,1,0,144
20056,2021-12-03 02:00:00,2021,12,3,3,2,0,126
20057,2021-12-03 03:00:00,2021,12,3,3,3,0,116
20058,2021-12-03 04:00:00,2021,12,3,3,4,0,114
20059,2021-12-03 05:00:00,2021,12,3,3,5,0,115
20060,2021-12-03 06:00:00,2021,12,3,3,6,1,115
20061,2021-12-03 07:00:00,2021,12,3,3,7,1,129
20062,2021-12-03 08:00:00,2021,12,3,3,8,1,152
20063,2021-12-03 09:00:00,2021,12,3,3,9,1,145
20064,2021-12-03 10:00:00,2021,12,3,3,10,1,126
20065,2021-12-03 11:00:00,2021,12,3,3,11,1,117
20066,2021-12-03 12:00:00,2021,12,3,3,12,2,111
20067,2021-12-03 13:00:00,2021,12,3,3,13,2,108
20068,2021-12-03 14:00:00,2021,12,3,3,14,2,108
20069,2021-12-03 15:00:00,2021,12,3,3,15,2,102
20070,2021-12-03 16:00:00,2021,12,3,3,16,2,97
20071,2021-12-03 17:00:00,2021,12,3,3,17,2,106
20072,2021-12-03 18:00:00,2021,12,3,3,18,3,123
20073,2021-12-03 19:00:00,2021,12,3,3,19,3,138
20074,2021-12-03 20:00:00,2021,12,3,3,20,3,146
20075,2021-12-03 21:00:00,2021,12,3,3,21,3,156
20076,2021-12-03 22:00:00,2021,12,3,3,22,3,164
20077,2021-12-03 23:00:00,2021,12,3,3,23,3,165
20078,2021-12-04 00:00:00,2021,12,4,3,0,0,163
20079,2021-12-04 01:00:00,2021,12,4,3,1,0,156
20080,2021-12-04 02:00:00,2021,12,4,3,2,0,151
20081,2021-12-04 03:00:00,2021,12,4,3,3,0,146
20082,2021-12-04 04:00:00,2021,12,4,3,4,0,139
20083,2021-12-04 05:00:00,2021,12,4,3,5,0,137
20084,2021-12-04 06:00:00,2021,12,4,3,6,1,138
20085,2021-12-04 07:00:00,2021,12,4,3,7,1,134
20086,2021-12-04 08:00:00,2021,12,4,3,8,1,143
20087,2021-12-04 09:00:00,2021,12,4,3,9,1,153
20088,2021-12-04 10:00:00,2021,12,4,3,10,1,152
20089,2021-12-04 11:00:00,2021,12,4,3,11,1,137
20090,2021-12-04 12:00:00,2021,12,4,3,12,2,125
20091,2021-12-04 13:00:00,2021,12,4,3,13,2,117
20092,2021-12-04 14:00:00,2021,12,4,3,14,2,101
20093,2021-12-04 15:00:00,2021,12,4,3,15,2,95
20094,2021-12-04 16:00:00,2021,12,4,3,16,2,94
20095,2021-12-04 17:00:00,2021,12,4,3,17,2,100
20096,2021-12-04 18:00:00,2021,12,4,3,18,3,115
20097,2021-12-04 19:00:00,2021,12,4,3,19,3,131
20098,2021-12-04 20:00:00,2021,12,4,3,20,3,148
20099,2021-12-04 21:00:00,2021,12,4,3,21,3,153
20100,2021-12-04 22:00:00,2021,12,4,3,22,3,161
20101,2021-12-04 23:00:00,2021,12,4,3,23,3,155
20102,2021-12-05 00:00:00,2021,12,5,3,0,0,146
20103,2021-12-05 01:00:00,2021,12,5,3,1,0,140
20104,2021-12-05 02:00:00,2021,12,5,3,2,0,139
20105,2021-12-05 03:00:00,2021,12,5,3,3,0,131
20106,2021-12-05 04:00:00,2021,12,5,3,4,0,130
20107,2021-12-05 05:00:00,2021,12,5,3,5,0,128
20108,2021-12-05 06:00:00,2021,12,5,3,6,1,129
20109,2021-12-05 07:00:00,2021,12,5,3,7,1,135
20110,2021-12-05 08:00:00,2021,12,5,3,8,1,131
20111,2021-12-05 09:00:00,2021,12,5,3,9,1,131
20112,2021-12-05 10:00:00,2021,12,5,3,10,1,125
20113,2021-12-05 11:00:00,2021,12,5,3,11,1,119
20114,2021-12-05 12:00:00,2021,12,5,3,12,2,105
20115,2021-12-05 13:00:00,2021,12,5,3,13,2,101
20116,2021-12-05 14:00:00,2021,12,5,3,14,2,97
20117,2021-12-05 15:00:00,2021,12,5,3,15,2,89
20118,2021-12-05 16:00:00,2021,12,5,3,16,2,87
20119,2021-12-05 17:00:00,2021,12,5,3,17,2,102
20120,2021-12-05 18:00:00,2021,12,5,3,18,3,119
20121,2021-12-05 19:00:00,2021,12,5,3,19,3,138
20122,2021-12-05 20:00:00,2021,12,5,3,20,3,148
20123,2021-12-05 21:00:00,2021,12,5,3,21,3,165
20124,2021-12-05 22:00:00,2021,12,5,3,22,3,163
20125,2021-12-05 23:00:00,2021,12,5,3,23,3,160
20126,2021-12-06 00:00:00,2021,12,6,3,0,0,154
20127,2021-12-06 01:00:00,2021,12,6,3,1,0,150
20128,2021-12-06 02:00:00,2021,12,6,3,2,0,133
20129,2021-12-06 03:00:00,2021,12,6,3,3,0,129
20130,2021-12-06 04:00:00,2021,12,6,3,4,0,127
20131,2021-12-06 05:00:00,2021,12,6,3,5,0,125
20132,2021-12-06 06:00:00,2021,12,6,3,6,1,129
20133,2021-12-06 07:00:00,2021,12,6,3,7,1,141
20134,2021-12-06 08:00:00,2021,12,6,3,8,1,165
20135,2021-12-06 09:00:00,2021,12,6,3,9,1,155
20136,2021-12-06 10:00:00,2021,12,6,3,10,1,134
20137,2021-12-06 11:00:00,2021,12,6,3,11,1,114
20138,2021-12-06 12:00:00,2021,12,6,3,12,2,98
20139,2021-12-06 13:00:00,2021,12,6,3,13,2,88
20140,2021-12-06 14:00:00,2021,12,6,3,14,2,83
20141,2021-12-06 15:00:00,2021,12,6,3,15,2,85
20142,2021-12-06 16:00:00,2021,12,6,3,16,2,79
20143,2021-12-06 17:00:00,2021,12,6,3,17,2,87
20144,2021-12-06 18:00:00,2021,12,6,3,18,3,110
20145,2021-12-06 19:00:00,2021,12,6,3,19,3,123
20146,2021-12-06 20:00:00,2021,12,6,3,20,3,141
20147,2021-12-06 21:00:00,2021,12,6,3,21,3,152
20148,2021-12-06 22:00:00,2021,12,6,3,22,3,148
20149,2021-12-06 23:00:00,2021,12,6,3,23,3,151
20150,2021-12-07 00:00:00,2021,12,7,3,0,0,133
20151,2021-12-07 01:00:00,2021,12,7,3,1,0,124
20152,2021-12-07 02:00:00,2021,12,7,3,2,0,108
20153,2021-12-07 03:00:00,2021,12,7,3,3,0,104
20154,2021-12-07 04:00:00,2021,12,7,3,4,0,103
20155,2021-12-07 05:00:00,2021,12,7,3,5,0,104
20156,2021-12-07 06:00:00,2021,12,7,3,6,1,107
20157,2021-12-07 07:00:00,2021,12,7,3,7,1,125
20158,2021-12-07 08:00:00,2021,12,7,3,8,1,152
20159,2021-12-07 09:00:00,2021,12,7,3,9,1,168
20160,2021-12-07 10:00:00,2021,12,7,3,10,1,147
20161,2021-12-07 11:00:00,2021,12,7,3,11,1,125
20162,2021-12-07 12:00:00,2021,12,7,3,12,2,105
20163,2021-12-07 13:00:00,2021,12,7,3,13,2,96
20164,2021-12-07 14:00:00,2021,12,7,3,14,2,89
20165,2021-12-07 15:00:00,2021,12,7,3,15,2,84
20166,2021-12-07 16:00:00,2021,12,7,3,16,2,82
20167,2021-12-07 17:00:00,2021,12,7,3,17,2,87
20168,2021-12-07 18:00:00,2021,12,7,3,18,3,105
20169,2021-12-07 19:00:00,2021,12,7,3,19,3,120
20170,2021-12-07 20:00:00,2021,12,7,3,20,3,133
20171,2021-12-07 21:00:00,2021,12,7,3,21,3,137
20172,2021-12-07 22:00:00,2021,12,7,3,22,3,136
20173,2021-12-07 23:00:00,2021,12,7,3,23,3,132
20174,2021-12-08 00:00:00,2021,12,8,3,0,0,123
20175,2021-12-08 01:00:00,2021,12,8,3,1,0,118
20176,2021-12-08 02:00:00,2021,12,8,3,2,0,110
20177,2021-12-08 03:00:00,2021,12,8,3,3,0,109
20178,2021-12-08 04:00:00,2021,12,8,3,4,0,103
20179,2021-12-08 05:00:00,2021,12,8,3,5,0,104
20180,2021-12-08 06:00:00,2021,12,8,3,6,1,109
20181,2021-12-08 07:00:00,2021,12,8,3,7,1,119
20182,2021-12-08 08:00:00,2021,12,8,3,8,1,153
20183,2021-12-08 09:00:00,2021,12,8,3,9,1,153
20184,2021-12-08 10:00:00,2021,12,8,3,10,1,127
20185,2021-12-08 11:00:00,2021,12,8,3,11,1,116
20186,2021-12-08 12:00:00,2021,12,8,3,12,2,95
20187,2021-12-08 13:00:00,2021,12,8,3,13,2,88
20188,2021-12-08 14:00:00,2021,12,8,3,14,2,82
20189,2021-12-08 15:00:00,2021,12,8,3,15,2,76
20190,2021-12-08 16:00:00,2021,12,8,3,16,2,75
20191,2021-12-08 17:00:00,2021,12,8,3,17,2,78
20192,2021-12-08 18:00:00,2021,12,8,3,18,3,91
20193,2021-12-08 19:00:00,2021,12,8,3,19,3,103
20194,2021-12-08 20:00:00,2021,12,8,3,20,3,115
20195,2021-12-08 21:00:00,2021,12,8,3,21,3,129
20196,2021-12-08 22:00:00,2021,12,8,3,22,3,136
20197,2021-12-08 23:00:00,2021,12,8,3,23,3,129
20198,2021-12-09 00:00:00,2021,12,9,3,0,0,119
20199,2021-12-09 01:00:00,2021,12,9,3,1,0,115
20200,2021-12-09 02:00:00,2021,12,9,3,2,0,105
20201,2021-12-09 03:00:00,2021,12,9,3,3,0,96
20202,2021-12-09 04:00:00,2021,12,9,3,4,0,95
20203,2021-12-09 05:00:00,2021,12,9,3,5,0,95
20204,2021-12-09 06:00:00,2021,12,9,3,6,1,99
20205,2021-12-09 07:00:00,2021,12,9,3,7,1,117
20206,2021-12-09 08:00:00,2021,12,9,3,8,1,138
20207,2021-12-09 09:00:00,2021,12,9,3,9,1,140
20208,2021-12-09 10:00:00,2021,12,9,3,10,1,127
20209,2021-12-09 11:00:00,2021,12,9,3,11,1,118
20210,2021-12-09 12:00:00,2021,12,9,3,12,2,101
20211,2021-12-09 13:00:00,2021,12,9,3,13,2,98
20212,2021-12-09 14:00:00,2021,12,9,3,14,2,116
20213,2021-12-09 15:00:00,2021,12,9,3,15,2,79
20214,2021-12-09 16:00:00,2021,12,9,3,16,2,97
20215,2021-12-09 17:00:00,2021,12,9,3,17,2,105
20216,2021-12-09 18:00:00,2021,12,9,3,18,3,116
20217,2021-12-09 19:00:00,2021,12,9,3,19,3,128
20218,2021-12-09 20:00:00,2021,12,9,3,20,3,138
20219,2021-12-09 21:00:00,2021,12,9,3,21,3,144
20220,2021-12-09 22:00:00,2021,12,9,3,22,3,145
20221,2021-12-09 23:00:00,2021,12,9,3,23,3,140
20222,2021-12-10 00:00:00,2021,12,10,3,0,0,127
20223,2021-12-10 01:00:00,2021,12,10,3,1,0,118
20224,2021-12-10 02:00:00,2021,12,10,3,2,0,106
20225,2021-12-10 03:00:00,2021,12,10,3,3,0,99
20226,2021-12-10 04:00:00,2021,12,10,3,4,0,93
20227,2021-12-10 05:00:00,2021,12,10,3,5,0,92
20228,2021-12-10 06:00:00,2021,12,10,3,6,1,93
20229,2021-12-10 07:00:00,2021,12,10,3,7,1,106
20230,2021-12-10 08:00:00,2021,12,10,3,8,1,124
20231,2021-12-10 09:00:00,2021,12,10,3,9,1,122
20232,2021-12-10 10:00:00,2021,12,10,3,10,1,120
20233,2021-12-10 11:00:00,2021,12,10,3,11,1,111
20234,2021-12-10 12:00:00,2021,12,10,3,12,2,108
20235,2021-12-10 13:00:00,2021,12,10,3,13,2,109
20236,2021-12-10 14:00:00,2021,12,10,3,14,2,101
20237,2021-12-10 15:00:00,2021,12,10,3,15,2,100
20238,2021-12-10 16:00:00,2021,12,10,3,16,2,100
20239,2021-12-10 17:00:00,2021,12,10,3,17,2,104
20240,2021-12-10 18:00:00,2021,12,10,3,18,3,115
20241,2021-12-10 19:00:00,2021,12,10,3,19,3,126
20242,2021-12-10 20:00:00,2021,12,10,3,20,3,134
20243,2021-12-10 21:00:00,2021,12,10,3,21,3,137
20244,2021-12-10 22:00:00,2021,12,10,3,22,3,128
20245,2021-12-10 23:00:00,2021,12,10,3,23,3,126
20246,2021-12-11 00:00:00,2021,12,11,3,0,0,124
20247,2021-12-11 01:00:00,2021,12,11,3,1,0,117
20248,2021-12-11 02:00:00,2021,12,11,3,2,0,113
20249,2021-12-11 03:00:00,2021,12,11,3,3,0,111
20250,2021-12-11 04:00:00,2021,12,11,3,4,0,111
20251,2021-12-11 05:00:00,2021,12,11,3,5,0,109
20252,2021-12-11 06:00:00,2021,12,11,3,6,1,107
20253,2021-12-11 07:00:00,2021,12,11,3,7,1,106
20254,2021-12-11 08:00:00,2021,12,11,3,8,1,113
20255,2021-12-11 09:00:00,2021,12,11,3,9,1,115
20256,2021-12-11 10:00:00,2021,12,11,3,10,1,119
20257,2021-12-11 11:00:00,2021,12,11,3,11,1,114
20258,2021-12-11 12:00:00,2021,12,11,3,12,2,97
20259,2021-12-11 13:00:00,2021,12,11,3,13,2,91
20260,2021-12-11 14:00:00,2021,12,11,3,14,2,84
20261,2021-12-11 15:00:00,2021,12,11,3,15,2,85
20262,2021-12-11 16:00:00,2021,12,11,3,16,2,86
20263,2021-12-11 17:00:00,2021,12,11,3,17,2,91
20264,2021-12-11 18:00:00,2021,12,11,3,18,3,97
20265,2021-12-11 19:00:00,2021,12,11,3,19,3,114
20266,2021-12-11 20:00:00,2021,12,11,3,20,3,131
20267,2021-12-11 21:00:00,2021,12,11,3,21,3,135
20268,2021-12-11 22:00:00,2021,12,11,3,22,3,133
20269,2021-12-11 23:00:00,2021,12,11,3,23,3,131
20270,2021-12-12 00:00:00,2021,12,12,3,0,0,122
20271,2021-12-12 01:00:00,2021,12,12,3,1,0,115
20272,2021-12-12 02:00:00,2021,12,12,3,2,0,113
20273,2021-12-12 03:00:00,2021,12,12,3,3,0,109
20274,2021-12-12 04:00:00,2021,12,12,3,4,0,107
20275,2021-12-12 05:00:00,2021,12,12,3,5,0,110
20276,2021-12-12 06:00:00,2021,12,12,3,6,1,109
20277,2021-12-12 07:00:00,2021,12,12,3,7,1,107
20278,2021-12-12 08:00:00,2021,12,12,3,8,1,113
20279,2021-12-12 09:00:00,2021,12,12,3,9,1,115
20280,2021-12-12 10:00:00,2021,12,12,3,10,1,115
20281,2021-12-12 11:00:00,2021,12,12,3,11,1,109
20282,2021-12-12 12:00:00,2021,12,12,3,12,2,97
20283,2021-12-12 13:00:00,2021,12,12,3,13,2,94
20284,2021-12-12 14:00:00,2021,12,12,3,14,2,93
20285,2021-12-12 15:00:00,2021,12,12,3,15,2,96
20286,2021-12-12 16:00:00,2021,12,12,3,16,2,95
20287,2021-12-12 17:00:00,2021,12,12,3,17,2,107
20288,2021-12-12 18:00:00,2021,12,12,3,18,3,146
20289,2021-12-12 19:00:00,2021,12,12,3,19,3,177
20290,2021-12-12 20:00:00,2021,12,12,3,20,3,192
20291,2021-12-12 21:00:00,2021,12,12,3,21,3,204
20292,2021-12-12 22:00:00,2021,12,12,3,22,3,202
20293,2021-12-12 23:00:00,2021,12,12,3,23,3,195
20294,2021-12-13 00:00:00,2021,12,13,3,0,0,180
20295,2021-12-13 01:00:00,2021,12,13,3,1,0,169
20296,2021-12-13 02:00:00,2021,12,13,3,2,0,155
20297,2021-12-13 03:00:00,2021,12,13,3,3,0,148
20298,2021-12-13 04:00:00,2021,12,13,3,4,0,145
20299,2021-12-13 05:00:00,2021,12,13,3,5,0,141
20300,2021-12-13 06:00:00,2021,12,13,3,6,1,137
20301,2021-12-13 07:00:00,2021,12,13,3,7,1,151
20302,2021-12-13 08:00:00,2021,12,13,3,8,1,167
20303,2021-12-13 09:00:00,2021,12,13,3,9,1,166
20304,2021-12-13 10:00:00,2021,12,13,3,10,1,148
20305,2021-12-13 11:00:00,2021,12,13,3,11,1,129
20306,2021-12-13 12:00:00,2021,12,13,3,12,2,118
20307,2021-12-13 13:00:00,2021,12,13,3,13,2,113
20308,2021-12-13 14:00:00,2021,12,13,3,14,2,108
20309,2021-12-13 15:00:00,2021,12,13,3,15,2,101
20310,2021-12-13 16:00:00,2021,12,13,3,16,2,105
20311,2021-12-13 17:00:00,2021,12,13,3,17,2,110
20312,2021-12-13 18:00:00,2021,12,13,3,18,3,128
20313,2021-12-13 19:00:00,2021,12,13,3,19,3,146
20314,2021-12-13 20:00:00,2021,12,13,3,20,3,167
20315,2021-12-13 21:00:00,2021,12,13,3,21,3,185
20316,2021-12-13 22:00:00,2021,12,13,3,22,3,188
20317,2021-12-13 23:00:00,2021,12,13,3,23,3,182
20318,2021-12-14 00:00:00,2021,12,14,3,0,0,166
20319,2021-12-14 01:00:00,2021,12,14,3,1,0,157
20320,2021-12-14 02:00:00,2021,12,14,3,2,0,150
20321,2021-12-14 03:00:00,2021,12,14,3,3,0,140
20322,2021-12-14 04:00:00,2021,12,14,3,4,0,133
20323,2021-12-14 05:00:00,2021,12,14,3,5,0,133
20324,2021-12-14 06:00:00,2021,12,14,3,6,1,131
20325,2021-12-14 07:00:00,2021,12,14,3,7,1,139
20326,2021-12-14 08:00:00,2021,12,14,3,8,1,152
20327,2021-12-14 09:00:00,2021,12,14,3,9,1,153
20328,2021-12-14 10:00:00,2021,12,14,3,10,1,146
20329,2021-12-14 11:00:00,2021,12,14,3,11,1,145
20330,2021-12-14 12:00:00,2021,12,14,3,12,2,127
20331,2021-12-14 13:00:00,2021,12,14,3,13,2,112
20332,2021-12-14 14:00:00,2021,12,14,3,14,2,107
20333,2021-12-14 15:00:00,2021,12,14,3,15,2,110
20334,2021-12-14 16:00:00,2021,12,14,3,16,2,116
20335,2021-12-14 17:00:00,2021,12,14,3,17,2,126
20336,2021-12-14 18:00:00,2021,12,14,3,18,3,138
20337,2021-12-14 19:00:00,2021,12,14,3,19,3,149
20338,2021-12-14 20:00:00,2021,12,14,3,20,3,161
20339,2021-12-14 21:00:00,2021,12,14,3,21,3,172
20340,2021-12-14 22:00:00,2021,12,14,3,22,3,171
20341,2021-12-14 23:00:00,2021,12,14,3,23,3,156
20342,2021-12-15 00:00:00,2021,12,15,3,0,0,140
20343,2021-12-15 01:00:00,2021,12,15,3,1,0,127
20344,2021-12-15 02:00:00,2021,12,15,3,2,0,117
20345,2021-12-15 03:00:00,2021,12,15,3,3,0,113
20346,2021-12-15 04:00:00,2021,12,15,3,4,0,110
20347,2021-12-15 05:00:00,2021,12,15,3,5,0,108
20348,2021-12-15 06:00:00,2021,12,15,3,6,1,111
20349,2021-12-15 07:00:00,2021,12,15,3,7,1,119
20350,2021-12-15 08:00:00,2021,12,15,3,8,1,137
20351,2021-12-15 09:00:00,2021,12,15,3,9,1,149
20352,2021-12-15 10:00:00,2021,12,15,3,10,1,142
20353,2021-12-15 11:00:00,2021,12,15,3,11,1,141
20354,2021-12-15 12:00:00,2021,12,15,3,12,2,133
20355,2021-12-15 13:00:00,2021,12,15,3,13,2,125
20356,2021-12-15 14:00:00,2021,12,15,3,14,2,119
20357,2021-12-15 15:00:00,2021,12,15,3,15,2,108
20358,2021-12-15 16:00:00,2021,12,15,3,16,2,99
20359,2021-12-15 17:00:00,2021,12,15,3,17,2,107
20360,2021-12-15 18:00:00,2021,12,15,3,18,3,122
20361,2021-12-15 19:00:00,2021,12,15,3,19,3,130
20362,2021-12-15 20:00:00,2021,12,15,3,20,3,143
20363,2021-12-15 21:00:00,2021,12,15,3,21,3,146
20364,2021-12-15 22:00:00,2021,12,15,3,22,3,154
20365,2021-12-15 23:00:00,2021,12,15,3,23,3,148
20366,2021-12-16 00:00:00,2021,12,16,3,0,0,135
20367,2021-12-16 01:00:00,2021,12,16,3,1,0,126
20368,2021-12-16 02:00:00,2021,12,16,3,2,0,118
20369,2021-12-16 03:00:00,2021,12,16,3,3,0,114
20370,2021-12-16 04:00:00,2021,12,16,3,4,0,109
20371,2021-12-16 05:00:00,2021,12,16,3,5,0,109
20372,2021-12-16 06:00:00,2021,12,16,3,6,1,107
20373,2021-12-16 07:00:00,2021,12,16,3,7,1,123
20374,2021-12-16 08:00:00,2021,12,16,3,8,1,144
20375,2021-12-16 09:00:00,2021,12,16,3,9,1,151
20376,2021-12-16 10:00:00,2021,12,16,3,10,1,134
20377,2021-12-16 11:00:00,2021,12,16,3,11,1,126
20378,2021-12-16 12:00:00,2021,12,16,3,12,2,113
20379,2021-12-16 13:00:00,2021,12,16,3,13,2,100
20380,2021-12-16 14:00:00,2021,12,16,3,14,2,95
20381,2021-12-16 15:00:00,2021,12,16,3,15,2,93
20382,2021-12-16 16:00:00,2021,12,16,3,16,2,91
20383,2021-12-16 17:00:00,2021,12,16,3,17,2,98
20384,2021-12-16 18:00:00,2021,12,16,3,18,3,114
20385,2021-12-16 19:00:00,2021,12,16,3,19,3,131
20386,2021-12-16 20:00:00,2021,12,16,3,20,3,148
20387,2021-12-16 21:00:00,2021,12,16,3,21,3,157
20388,2021-12-16 22:00:00,2021,12,16,3,22,3,150
20389,2021-12-16 23:00:00,2021,12,16,3,23,3,142
20390,2021-12-17 00:00:00,2021,12,17,3,0,0,131
20391,2021-12-17 01:00:00,2021,12,17,3,1,0,137
20392,2021-12-17 02:00:00,2021,12,17,3,2,0,130
20393,2021-12-17 03:00:00,2021,12,17,3,3,0,132
20394,2021-12-17 04:00:00,2021,12,17,3,4,0,127
20395,2021-12-17 05:00:00,2021,12,17,3,5,0,129
20396,2021-12-17 06:00:00,2021,12,17,3,6,1,133
20397,2021-12-17 07:00:00,2021,12,17,3,7,1,152
20398,2021-12-17 08:00:00,2021,12,17,3,8,1,175
20399,2021-12-17 09:00:00,2021,12,17,3,9,1,183
20400,2021-12-17 10:00:00,2021,12,17,3,10,1,179
20401,2021-12-17 11:00:00,2021,12,17,3,11,1,162
20402,2021-12-17 12:00:00,2021,12,17,3,12,2,144
20403,2021-12-17 13:00:00,2021,12,17,3,13,2,135
20404,2021-12-17 14:00:00,2021,12,17,3,14,2,135
20405,2021-12-17 15:00:00,2021,12,17,3,15,2,138
20406,2021-12-17 16:00:00,2021,12,17,3,16,2,139
20407,2021-12-17 17:00:00,2021,12,17,3,17,2,149
20408,2021-12-17 18:00:00,2021,12,17,3,18,3,178
20409,2021-12-17 19:00:00,2021,12,17,3,19,3,205
20410,2021-12-17 20:00:00,2021,12,17,3,20,3,223
20411,2021-12-17 21:00:00,2021,12,17,3,21,3,232
20412,2021-12-17 22:00:00,2021,12,17,3,22,3,233
20413,2021-12-17 23:00:00,2021,12,17,3,23,3,226
20414,2021-12-18 00:00:00,2021,12,18,3,0,0,219
20415,2021-12-18 01:00:00,2021,12,18,3,1,0,207
20416,2021-12-18 02:00:00,2021,12,18,3,2,0,189
20417,2021-12-18 03:00:00,2021,12,18,3,3,0,173
20418,2021-12-18 04:00:00,2021,12,18,3,4,0,166
20419,2021-12-18 05:00:00,2021,12,18,3,5,0,166
20420,2021-12-18 06:00:00,2021,12,18,3,6,1,169
20421,2021-12-18 07:00:00,2021,12,18,3,7,1,182
20422,2021-12-18 08:00:00,2021,12,18,3,8,1,191
20423,2021-12-18 09:00:00,2021,12,18,3,9,1,196
20424,2021-12-18 10:00:00,2021,12,18,3,10,1,179
20425,2021-12-18 11:00:00,2021,12,18,3,11,1,161
20426,2021-12-18 12:00:00,2021,12,18,3,12,2,145
20427,2021-12-18 13:00:00,2021,12,18,3,13,2,131
20428,2021-12-18 14:00:00,2021,12,18,3,14,2,131
20429,2021-12-18 15:00:00,2021,12,18,3,15,2,135
20430,2021-12-18 16:00:00,2021,12,18,3,16,2,145
20431,2021-12-18 17:00:00,2021,12,18,3,17,2,158
20432,2021-12-18 18:00:00,2021,12,18,3,18,3,165
20433,2021-12-18 19:00:00,2021,12,18,3,19,3,174
20434,2021-12-18 20:00:00,2021,12,18,3,20,3,179
20435,2021-12-18 21:00:00,2021,12,18,3,21,3,179
20436,2021-12-18 22:00:00,2021,12,18,3,22,3,180
20437,2021-12-18 23:00:00,2021,12,18,3,23,3,176
20438,2021-12-19 00:00:00,2021,12,19,3,0,0,175
20439,2021-12-19 01:00:00,2021,12,19,3,1,0,172
20440,2021-12-19 02:00:00,2021,12,19,3,2,0,165
20441,2021-12-19 03:00:00,2021,12,19,3,3,0,164
20442,2021-12-19 04:00:00,2021,12,19,3,4,0,163
20443,2021-12-19 05:00:00,2021,12,19,3,5,0,166
20444,2021-12-19 06:00:00,2021,12,19,3,6,1,166
20445,2021-12-19 07:00:00,2021,12,19,3,7,1,168
20446,2021-12-19 08:00:00,2021,12,19,3,8,1,166
20447,2021-12-19 09:00:00,2021,12,19,3,9,1,165
20448,2021-12-19 10:00:00,2021,12,19,3,10,1,160
20449,2021-12-19 11:00:00,2021,12,19,3,11,1,142
20450,2021-12-19 12:00:00,2021,12,19,3,12,2,129
20451,2021-12-19 13:00:00,2021,12,19,3,13,2,125
20452,2021-12-19 14:00:00,2021,12,19,3,14,2,121
20453,2021-12-19 15:00:00,2021,12,19,3,15,2,108
20454,2021-12-19 16:00:00,2021,12,19,3,16,2,111
20455,2021-12-19 17:00:00,2021,12,19,3,17,2,123
20456,2021-12-19 18:00:00,2021,12,19,3,18,3,147
20457,2021-12-19 19:00:00,2021,12,19,3,19,3,174
20458,2021-12-19 20:00:00,2021,12,19,3,20,3,193
20459,2021-12-19 21:00:00,2021,12,19,3,21,3,201
20460,2021-12-19 22:00:00,2021,12,19,3,22,3,195
20461,2021-12-19 23:00:00,2021,12,19,3,23,3,187
20462,2021-12-20 00:00:00,2021,12,20,3,0,0,178
20463,2021-12-20 01:00:00,2021,12,20,3,1,0,159
20464,2021-12-20 02:00:00,2021,12,20,3,2,0,146
20465,2021-12-20 03:00:00,2021,12,20,3,3,0,140
20466,2021-12-20 04:00:00,2021,12,20,3,4,0,140
20467,2021-12-20 05:00:00,2021,12,20,3,5,0,137
20468,2021-12-20 06:00:00,2021,12,20,3,6,1,138
20469,2021-12-20 07:00:00,2021,12,20,3,7,1,145
20470,2021-12-20 08:00:00,2021,12,20,3,8,1,155
